88000.0, 2.346, 2.458, 2.507
89000.0, 2.341, 2.458, 2.502
90000.0, 2.341, 2.454, 2.502
91000.0, 2.341, 2.454, 2.502
92000.0, 2.341, 2.454, 2.498
93000.0, 2.341, 2.449, 2.498
94000.0, 2.336, 2.449, 2.498
95000.0, 2.336, 2.449, 2.498
96000.0, 2.336, 2.449, 2.493
97000.0, 2.331, 2.444, 2.493
98000.0, 2.331, 2.444, 2.493
99000.0, 2.331, 2.444, 2.493
100000.0, 2.326, 2.439, 2.488
101000.0, 2.326, 2.439, 2.488
102000.0, 2.322, 2.439, 2.488
103000.0, 2.322, 2.439, 2.488
104000.0, 2.322, 2.439, 2.483
105000.0, 2.322, 2.434, 2.483
106000.0, 2.317, 2.434, 2.478
107000.0, 2.317, 2.434, 2.478
108000.0, 2.317, 2.429, 2.478
109000.0, 2.317, 2.429, 2.478
110000.0, 2.312, 2.429, 2.473
111000.0, 2.312, 2.424, 2.473
112000.0, 2.312, 2.424, 2.473
113000.0, 2.312, 2.424, 2.473
114000.0, 2.312, 2.424, 2.468
115000.0, 2.312, 2.424, 2.468
116000.0, 2.307, 2.419, 2.468
117000.0, 2.307, 2.419, 2.463
118000.0, 2.307, 2.419, 2.463
119000.0, 2.307, 2.419, 2.463
120000.0, 2.302, 2.419, 2.463
121000.0, 2.302, 2.414, 2.463
122000.0, 2.302, 2.414, 2.463
123000.0, 2.302, 2.414, 2.458
124000.0, 2.302, 2.414, 2.458
125000.0, 2.302, 2.414, 2.458
126000.0, 2.302, 2.410, 2.458
127000.0, 2.302, 2.410, 2.454
128000.0, 2.297, 2.410, 2.454
129000.0, 2.297, 2.410, 2.454
130000.0, 2.297, 2.410, 2.454
131000.0, 2.297, 2.405, 2.454
132000.0, 2.297, 2.405, 2.454
133000.0, 2.292, 2.405, 2.454
134000.0, 2.292, 2.405, 2.454
135000.0, 2.292, 2.405, 2.449
136000.0, 2.292, 2.400, 2.449
137000.0, 2.292, 2.400, 2.449
138000.0, 2.287, 2.400, 2.449
139000.0, 2.292, 2.400, 2.449
140000.0, 2.287, 2.395, 2.444
141000.0, 2.292, 2.395, 2.444
142000.0, 2.287, 2.395, 2.439
143000.0, 2.287, 2.395, 2.439
144000.0, 2.287, 2.395, 2.439
145000.0, 2.287, 2.395, 2.439
146000.0, 2.283, 2.390, 2.439
147000.0, 2.283, 2.390, 2.434
148000.0, 2.283, 2.390, 2.434
149000.0, 2.283, 2.390, 2.434
150000.0, 2.283, 2.390, 2.434
151000.0, 2.283, 2.390, 2.434
152000.0, 2.278, 2.385, 2.429
153000.0, 2.278, 2.385, 2.429
154000.0, 2.278, 2.385, 2.429
155000.0, 2.278, 2.385, 2.429
156000.0, 2.278, 2.385, 2.429
157000.0, 2.278, 2.380, 2.424
158000.0, 2.278, 2.380, 2.424
159000.0, 2.278, 2.380, 2.424
160000.0, 2.278, 2.380, 2.424
161000.0, 2.273, 2.380, 2.424
162000.0, 2.273, 2.380, 2.424
163000.0, 2.273, 2.380, 2.424
164000.0, 2.273, 2.375, 2.424
165000.0, 2.268, 2.375, 2.419
166000.0, 2.268, 2.375, 2.419
167000.0, 2.273, 2.375, 2.419
168000.0, 2.268, 2.375, 2.419
169000.0, 2.268, 2.375, 2.419
170000.0, 2.268, 2.375, 2.419
171000.0, 2.263, 2.370, 2.419
172000.0, 2.268, 2.370, 2.419
173000.0, 2.263, 2.370, 2.414
174000.0, 2.263, 2.370, 2.414
175000.0, 2.263, 2.370, 2.414
176000.0, 2.263, 2.370, 2.414
177000.0, 2.263, 2.366, 2.410
178000.0, 2.258, 2.366, 2.410
179000.0, 2.258, 2.366, 2.410
180000.0, 2.258, 2.366, 2.410
181000.0, 2.258, 2.366, 2.410
182000.0, 2.258, 2.366, 2.410
183000.0, 2.258, 2.366, 2.410
184000.0, 2.258, 2.361, 2.405
185000.0, 2.253, 2.361, 2.405
186000.0, 2.253, 2.361, 2.405
187000.0, 2.253, 2.361, 2.405
188000.0, 2.253, 2.361, 2.405
189000.0, 2.253, 2.361, 2.400
190000.0, 2.253, 2.361, 2.405
191000.0, 2.253, 2.356, 2.405
192000.0, 2.253, 2.356, 2.405
193000.0, 2.253, 2.356, 2.400
194000.0, 2.248, 2.356, 2.400
195000.0, 2.248, 2.356, 2.400
196000.0, 2.248, 2.356, 2.400
197000.0, 2.248, 2.356, 2.400
198000.0, 2.248, 2.356, 2.400
199000.0, 2.243, 2.356, 2.400
200000.0, 2.248, 2.356, 2.400
201000.0, 2.248, 2.351, 2.400
202000.0, 2.248, 2.351, 2.400
203000.0, 2.243, 2.351, 2.395
204000.0, 2.243, 2.351, 2.400
205000.0, 2.243, 2.351, 2.395
206000.0, 2.243, 2.351, 2.395
207000.0, 2.243, 2.351, 2.400
208000.0, 2.243, 2.351, 2.395
209000.0, 2.243, 2.351, 2.395
210000.0, 2.239, 2.351, 2.395
211000.0, 2.239, 2.351, 2.395
212000.0, 2.239, 2.346, 2.395
213000.0, 2.239, 2.351, 2.395
214000.0, 2.243, 2.346, 2.395
215000.0, 2.239, 2.346, 2.395
216000.0, 2.239, 2.346, 2.390
217000.0, 2.239, 2.346, 2.390
218000.0, 2.239, 2.341, 2.390
219000.0, 2.239, 2.341, 2.390
220000.0, 2.239, 2.341, 2.390
221000.0, 2.239, 2.341, 2.385
222000.0, 2.239, 2.341, 2.385
223000.0, 2.239, 2.341, 2.385
224000.0, 2.239, 2.341, 2.385
225000.0, 2.239, 2.341, 2.385
226000.0, 2.243, 2.341, 2.385
227000.0, 2.243, 2.341, 2.380
228000.0, 2.243, 2.341, 2.380
229000.0, 2.243, 2.341, 2.380
230000.0, 2.243, 2.341, 2.380
231000.0, 2.243, 2.336, 2.380
232000.0, 2.243, 2.336, 2.375
233000.0, 2.243, 2.336, 2.380
234000.0, 2.243, 2.336, 2.380
235000.0, 2.243, 2.336, 2.380
236000.0, 2.243, 2.336, 2.380
237000.0, 2.239, 2.336, 2.375
238000.0, 2.239, 2.336, 2.375
239000.0, 2.239, 2.331, 2.375
240000.0, 2.239, 2.336, 2.375
241000.0, 2.239, 2.336, 2.375
242000.0, 2.239, 2.331, 2.375
243000.0, 2.239, 2.331, 2.375
244000.0, 2.234, 2.331, 2.375
245000.0, 2.234, 2.331, 2.375
246000.0, 2.234, 2.331, 2.370
247000.0, 2.234, 2.331, 2.370
248000.0, 2.229, 2.326, 2.370
249000.0, 2.229, 2.326, 2.370
250000.0, 2.229, 2.326, 2.370
251000.0, 2.229, 2.326, 2.370
252000.0, 2.229, 2.326, 2.370
253000.0, 2.224, 2.322, 2.366
254000.0, 2.224, 2.322, 2.366
255000.0, 2.224, 2.322, 2.366
256000.0, 2.224, 2.322, 2.366
257000.0, 2.224, 2.322, 2.366
258000.0, 2.224, 2.322, 2.366
259000.0, 2.224, 2.322, 2.366
260000.0, 2.229, 2.322, 2.366
261000.0, 2.224, 2.322, 2.366
262000.0, 2.229, 2.322, 2.361
263000.0, 2.229, 2.322, 2.366
264000.0, 2.229, 2.317, 2.361
265000.0, 2.229, 2.317, 2.361
266000.0, 2.229, 2.317, 2.361
267000.0, 2.229, 2.322, 2.361
268000.0, 2.229, 2.317, 2.361
269000.0, 2.229, 2.317, 2.361
270000.0, 2.224, 2.317, 2.361
271000.0, 2.224, 2.317, 2.361
272000.0, 2.224, 2.317, 2.361
273000.0, 2.224, 2.317, 2.361
274000.0, 2.224, 2.317, 2.361
275000.0, 2.224, 2.317, 2.356
276000.0, 2.224, 2.317, 2.356
277000.0, 2.224, 2.317, 2.356
278000.0, 2.219, 2.312, 2.356
279000.0, 2.219, 2.312, 2.356
280000.0, 2.219, 2.312, 2.356
281000.0, 2.219, 2.312, 2.356
282000.0, 2.219, 2.312, 2.356
283000.0, 2.214, 2.312, 2.356
284000.0, 2.214, 2.312, 2.356
285000.0, 2.214, 2.312, 2.356
286000.0, 2.214, 2.312, 2.356
287000.0, 2.214, 2.312, 2.356
288000.0, 2.214, 2.312, 2.356
289000.0, 2.214, 2.312, 2.356
290000.0, 2.214, 2.307, 2.356
291000.0, 2.214, 2.312, 2.356
292000.0, 2.209, 2.312, 2.356
293000.0, 2.209, 2.307, 2.356
294000.0, 2.209, 2.307, 2.351
295000.0, 2.209, 2.307, 2.351
296000.0, 2.209, 2.307, 2.351
297000.0, 2.209, 2.307, 2.356
298000.0, 2.209, 2.307, 2.351
299000.0, 2.209, 2.307, 2.356
300000.0, 2.204, 2.307, 2.351
301000.0, 2.204, 2.307, 2.351
302000.0, 2.204, 2.307, 2.351
303000.0, 2.204, 2.302, 2.351
304000.0, 2.204, 2.302, 2.351
305000.0, 2.204, 2.307, 2.351
306000.0, 2.204, 2.307, 2.351
307000.0, 2.204, 2.302, 2.351
308000.0, 2.204, 2.302, 2.351
309000.0, 2.204, 2.302, 2.351
310000.0, 2.204, 2.302, 2.351
311000.0, 2.204, 2.302, 2.346
312000.0, 2.204, 2.302, 2.346
313000.0, 2.199, 2.302, 2.346
314000.0, 2.199, 2.302, 2.346
315000.0, 2.199, 2.302, 2.346
316000.0, 2.199, 2.302, 2.346
317000.0, 2.199, 2.297, 2.346
318000.0, 2.199, 2.302, 2.346
319000.0, 2.199, 2.297, 2.341
320000.0, 2.199, 2.297, 2.346
321000.0, 2.199, 2.297, 2.341
322000.0, 2.199, 2.297, 2.341
323000.0, 2.195, 2.297, 2.346
324000.0, 2.199, 2.297, 2.341
325000.0, 2.195, 2.297, 2.341
326000.0, 2.195, 2.297, 2.341
327000.0, 2.195, 2.292, 2.341
328000.0, 2.195, 2.292, 2.341
329000.0, 2.195, 2.297, 2.341
330000.0, 2.195, 2.292, 2.341
331000.0, 2.195, 2.292, 2.341
332000.0, 2.195, 2.292, 2.341
333000.0, 2.195, 2.292, 2.341
334000.0, 2.195, 2.292, 2.336
335000.0, 2.195, 2.292, 2.336
336000.0, 2.195, 2.292, 2.336
337000.0, 2.195, 2.292, 2.336
338000.0, 2.195, 2.292, 2.336
339000.0, 2.195, 2.292, 2.336
340000.0, 2.195, 2.292, 2.331
341000.0, 2.195, 2.287, 2.331
342000.0, 2.195, 2.292, 2.331
343000.0, 2.195, 2.287, 2.331
344000.0, 2.195, 2.287, 2.331
345000.0, 2.195, 2.287, 2.331
346000.0, 2.195, 2.287, 2.331
347000.0, 2.195, 2.287, 2.331
348000.0, 2.195, 2.287, 2.331
349000.0, 2.195, 2.287, 2.331
350000.0, 2.195, 2.287, 2.331
351000.0, 2.195, 2.287, 2.331
352000.0, 2.195, 2.287, 2.331
353000.0, 2.190, 2.287, 2.331
354000.0, 2.190, 2.287, 2.331
355000.0, 2.190, 2.287, 2.326
356000.0, 2.190, 2.287, 2.331
357000.0, 2.190, 2.287, 2.331
358000.0, 2.190, 2.287, 2.331
359000.0, 2.190, 2.287, 2.331
360000.0, 2.190, 2.287, 2.331
361000.0, 2.185, 2.287, 2.331
362000.0, 2.185, 2.283, 2.326
363000.0, 2.190, 2.287, 2.326
364000.0, 2.185, 2.283, 2.331
365000.0, 2.185, 2.283, 2.331
366000.0, 2.185, 2.283, 2.331
367000.0, 2.185, 2.283, 2.331
368000.0, 2.185, 2.283, 2.331
369000.0, 2.185, 2.283, 2.326
370000.0, 2.185, 2.283, 2.331
371000.0, 2.185, 2.283, 2.331
372000.0, 2.185, 2.283, 2.326
373000.0, 2.185, 2.283, 2.326
374000.0, 2.185, 2.283, 2.326
375000.0, 2.185, 2.283, 2.326
376000.0, 2.185, 2.283, 2.326
377000.0, 2.185, 2.283, 2.326
378000.0, 2.185, 2.283, 2.326
379000.0, 2.185, 2.283, 2.322
380000.0, 2.185, 2.283, 2.326
381000.0, 2.185, 2.283, 2.322
382000.0, 2.180, 2.283, 2.322
383000.0, 2.180, 2.283, 2.322
384000.0, 2.180, 2.278, 2.322
385000.0, 2.180, 2.278, 2.322
386000.0, 2.185, 2.283, 2.322
387000.0, 2.180, 2.278, 2.322
388000.0, 2.180, 2.278, 2.322
389000.0, 2.180, 2.278, 2.322
390000.0, 2.180, 2.278, 2.322
391000.0, 2.180, 2.278, 2.322
392000.0, 2.180, 2.278, 2.322
393000.0, 2.180, 2.278, 2.322
394000.0, 2.180, 2.278, 2.322
395000.0, 2.180, 2.278, 2.322
396000.0, 2.180, 2.278, 2.322
397000.0, 2.180, 2.278, 2.322
398000.0, 2.180, 2.278, 2.322
399000.0, 2.180, 2.278, 2.322
400000.0, 2.180, 2.273, 2.322
401000.0, 2.180, 2.278, 2.322
402000.0, 2.180, 2.273, 2.322
403000.0, 2.180, 2.278, 2.322
404000.0, 2.175, 2.273, 2.322
405000.0, 2.180, 2.273, 2.322
406000.0, 2.175, 2.273, 2.322
407000.0, 2.175, 2.273, 2.322
408000.0, 2.175, 2.273, 2.322
409000.0, 2.175, 2.273, 2.322
410000.0, 2.175, 2.273, 2.322
411000.0, 2.175, 2.273, 2.322
412000.0, 2.175, 2.273, 2.322
413000.0, 2.175, 2.273, 2.322
414000.0, 2.175, 2.273, 2.322
415000.0, 2.175, 2.273, 2.322
416000.0, 2.175, 2.273, 2.322
417000.0, 2.175, 2.273, 2.317
418000.0, 2.175, 2.273, 2.317
419000.0, 2.175, 2.273, 2.317
420000.0, 2.175, 2.273, 2.317
421000.0, 2.175, 2.273, 2.317
422000.0, 2.175, 2.273, 2.317
423000.0, 2.175, 2.273, 2.317
424000.0, 2.175, 2.273, 2.317
425000.0, 2.175, 2.273, 2.317
426000.0, 2.175, 2.273, 2.317
427000.0, 2.175, 2.268, 2.317
428000.0, 2.175, 2.268, 2.317
429000.0, 2.170, 2.268, 2.317
430000.0, 2.170, 2.268, 2.317
431000.0, 2.170, 2.268, 2.317
432000.0, 2.170, 2.268, 2.317
433000.0, 2.170, 2.268, 2.312
434000.0, 2.170, 2.268, 2.312
435000.0, 2.170, 2.268, 2.317
436000.0, 2.170, 2.268, 2.317
437000.0, 2.170, 2.268, 2.317
438000.0, 2.170, 2.268, 2.317
439000.0, 2.170, 2.268, 2.317
440000.0, 2.170, 2.268, 2.317
441000.0, 2.170, 2.268, 2.317
442000.0, 2.170, 2.268, 2.317
443000.0, 2.170, 2.268, 2.312
444000.0, 2.170, 2.268, 2.312
445000.0, 2.170, 2.268, 2.312
446000.0, 2.170, 2.268, 2.312
447000.0, 2.170, 2.268, 2.312
448000.0, 2.170, 2.268, 2.312
449000.0, 2.170, 2.268, 2.312
450000.0, 2.170, 2.268, 2.312
451000.0, 2.170, 2.268, 2.312
452000.0, 2.170, 2.268, 2.312
453000.0, 2.170, 2.268, 2.312
454000.0, 2.170, 2.268, 2.312
455000.0, 2.170, 2.268, 2.312
456000.0, 2.170, 2.268, 2.312
457000.0, 2.170, 2.268, 2.307
458000.0, 2.170, 2.268, 2.307
459000.0, 2.170, 2.263, 2.307
460000.0, 2.170, 2.263, 2.307
461000.0, 2.170, 2.263, 2.312
462000.0, 2.170, 2.263, 2.312
463000.0, 2.170, 2.263, 2.312
464000.0, 2.170, 2.263, 2.312
465000.0, 2.170, 2.263, 2.312
466000.0, 2.165, 2.263, 2.312
467000.0, 2.165, 2.263, 2.312
468000.0, 2.165, 2.263, 2.312
469000.0, 2.170, 2.263, 2.312
470000.0, 2.170, 2.263, 2.307
471000.0, 2.170, 2.263, 2.307
472000.0, 2.170, 2.263, 2.307
473000.0, 2.170, 2.263, 2.307
474000.0, 2.170, 2.263, 2.307
475000.0, 2.170, 2.263, 2.307
476000.0, 2.170, 2.263, 2.307
477000.0, 2.165, 2.263, 2.307
478000.0, 2.165, 2.263, 2.307
479000.0, 2.165, 2.263, 2.307
480000.0, 2.165, 2.263, 2.307
481000.0, 2.165, 2.263, 2.307
482000.0, 2.165, 2.263, 2.307
483000.0, 2.165, 2.263, 2.307
484000.0, 2.165, 2.263, 2.307
485000.0, 2.165, 2.263, 2.307
486000.0, 2.165, 2.263, 2.307
487000.0, 2.165, 2.263, 2.307
488000.0, 2.165, 2.263, 2.307
489000.0, 2.165, 2.263, 2.302
490000.0, 2.165, 2.263, 2.302
491000.0, 2.165, 2.258, 2.302
492000.0, 2.165, 2.258, 2.302
493000.0, 2.165, 2.258, 2.302
494000.0, 2.165, 2.258, 2.302
495000.0, 2.165, 2.258, 2.302
496000.0, 2.165, 2.258, 2.302
497000.0, 2.165, 2.258, 2.302
498000.0, 2.165, 2.258, 2.302
499000.0, 2.165, 2.258, 2.302
500000.0, 2.165, 2.258, 2.302
501000.0, 2.165, 2.258, 2.302
502000.0, 2.165, 2.258, 2.302
503000.0, 2.165, 2.258, 2.302
504000.0, 2.165, 2.258, 2.302
505000.0, 2.165, 2.258, 2.302
506000.0, 2.165, 2.258, 2.302
507000.0, 2.165, 2.258, 2.302
508000.0, 2.165, 2.258, 2.302
509000.0, 2.165, 2.258, 2.302
510000.0, 2.165, 2.258, 2.302
511000.0, 2.165, 2.258, 2.302
512000.0, 2.165, 2.258, 2.302
513000.0, 2.165, 2.258, 2.302
514000.0, 2.165, 2.258, 2.302
515000.0, 2.165, 2.258, 2.302
516000.0, 2.165, 2.258, 2.302
517000.0, 2.170, 2.258, 2.302
518000.0, 2.170, 2.258, 2.302
519000.0, 2.170, 2.263, 2.302
520000.0, 2.175, 2.263, 2.302
521000.0, 2.175, 2.263, 2.302
522000.0, 2.175, 2.263, 2.302
523000.0, 2.175, 2.263, 2.302
524000.0, 2.175, 2.263, 2.297
525000.0, 2.175, 2.263, 2.297
526000.0, 2.175, 2.258, 2.297
527000.0, 2.175, 2.263, 2.297
528000.0, 2.175, 2.263, 2.297
529000.0, 2.175, 2.263, 2.297
530000.0, 2.175, 2.263, 2.297
531000.0, 2.175, 2.263, 2.297
532000.0, 2.175, 2.258, 2.297
533000.0, 2.175, 2.263, 2.297
534000.0, 2.175, 2.258, 2.297
535000.0, 2.175, 2.263, 2.302
536000.0, 2.175, 2.263, 2.302
537000.0, 2.175, 2.263, 2.302
538000.0, 2.175, 2.263, 2.302
539000.0, 2.175, 2.263, 2.302
540000.0, 2.170, 2.258, 2.302
541000.0, 2.175, 2.263, 2.302
542000.0, 2.175, 2.263, 2.302
543000.0, 2.170, 2.258, 2.302
544000.0, 2.170, 2.263, 2.302
545000.0, 2.170, 2.263, 2.302
546000.0, 2.170, 2.263, 2.302
547000.0, 2.170, 2.263, 2.302
548000.0, 2.170, 2.263, 2.307
549000.0, 2.170, 2.263, 2.302
550000.0, 2.170, 2.263, 2.307
551000.0, 2.170, 2.258, 2.302
552000.0, 2.170, 2.263, 2.307
553000.0, 2.170, 2.263, 2.307
554000.0, 2.165, 2.258, 2.307
555000.0, 2.170, 2.263, 2.307
556000.0, 2.165, 2.263, 2.307
557000.0, 2.165, 2.258, 2.307
558000.0, 2.165, 2.263, 2.307
559000.0, 2.165, 2.258, 2.307
560000.0, 2.165, 2.263, 2.307
561000.0, 2.165, 2.263, 2.307
562000.0, 2.165, 2.263, 2.307
563000.0, 2.165, 2.263, 2.307
564000.0, 2.165, 2.263, 2.307
565000.0, 2.165, 2.263, 2.307
566000.0, 2.165, 2.263, 2.307
567000.0, 2.165, 2.263, 2.312
568000.0, 2.165, 2.263, 2.307
569000.0, 2.165, 2.263, 2.307
570000.0, 2.165, 2.263, 2.307
571000.0, 2.165, 2.263, 2.307
572000.0, 2.165, 2.263, 2.312
573000.0, 2.165, 2.263, 2.312
574000.0, 2.165, 2.263, 2.307
575000.0, 2.165, 2.263, 2.312
576000.0, 2.165, 2.263, 2.307
577000.0, 2.165, 2.263, 2.307
578000.0, 2.165, 2.263, 2.307
579000.0, 2.160, 2.263, 2.307
580000.0, 2.165, 2.258, 2.307
581000.0, 2.165, 2.263, 2.307
582000.0, 2.165, 2.263, 2.307
583000.0, 2.165, 2.258, 2.307
584000.0, 2.160, 2.258, 2.307
585000.0, 2.160, 2.258, 2.307
586000.0, 2.160, 2.258, 2.307
587000.0, 2.160, 2.258, 2.302
588000.0, 2.160, 2.258, 2.307
589000.0, 2.160, 2.258, 2.302
590000.0, 2.160, 2.258, 2.307
591000.0, 2.160, 2.258, 2.302
592000.0, 2.160, 2.258, 2.302
593000.0, 2.160, 2.258, 2.307
594000.0, 2.160, 2.258, 2.307
595000.0, 2.160, 2.258, 2.307
596000.0, 2.160, 2.258, 2.302
597000.0, 2.160, 2.258, 2.302
598000.0, 2.165, 2.258, 2.302
599000.0, 2.165, 2.263, 2.302
600000.0, 2.170, 2.263, 2.302
601000.0, 2.170, 2.263, 2.302
602000.0, 2.170, 2.263, 2.302
603000.0, 2.175, 2.263, 2.302
604000.0, 2.175, 2.263, 2.302
605000.0, 2.175, 2.268, 2.302
606000.0, 2.175, 2.268, 2.302
607000.0, 2.180, 2.268, 2.302
608000.0, 2.180, 2.263, 2.302
609000.0, 2.180, 2.263, 2.302
610000.0, 2.180, 2.263, 2.302
611000.0, 2.180, 2.268, 2.302
612000.0, 2.180, 2.263, 2.302
613000.0, 2.180, 2.263, 2.302
614000.0, 2.185, 2.268, 2.302
615000.0, 2.185, 2.268, 2.302
616000.0, 2.185, 2.268, 2.302
617000.0, 2.180, 2.263, 2.302
618000.0, 2.180, 2.268, 2.302
619000.0, 2.180, 2.263, 2.302
620000.0, 2.180, 2.268, 2.302
621000.0, 2.180, 2.268, 2.302
622000.0, 2.180, 2.268, 2.302
623000.0, 2.180, 2.268, 2.302
624000.0, 2.180, 2.268, 2.302
625000.0, 2.180, 2.268, 2.302
626000.0, 2.180, 2.268, 2.302
627000.0, 2.180, 2.268, 2.302
628000.0, 2.180, 2.268, 2.307
629000.0, 2.180, 2.268, 2.307
630000.0, 2.180, 2.268, 2.307
631000.0, 2.180, 2.268, 2.307
632000.0, 2.180, 2.263, 2.302
633000.0, 2.180, 2.263, 2.302
634000.0, 2.180, 2.268, 2.302
635000.0, 2.180, 2.263, 2.302
636000.0, 2.180, 2.263, 2.307
637000.0, 2.180, 2.263, 2.307
638000.0, 2.180, 2.263, 2.302
639000.0, 2.180, 2.263, 2.307
640000.0, 2.180, 2.263, 2.307
641000.0, 2.175, 2.263, 2.302
642000.0, 2.180, 2.263, 2.302
643000.0, 2.180, 2.263, 2.302
644000.0, 2.180, 2.263, 2.302
645000.0, 2.180, 2.263, 2.302
646000.0, 2.180, 2.263, 2.302
647000.0, 2.180, 2.263, 2.302
648000.0, 2.180, 2.263, 2.302
649000.0, 2.180, 2.268, 2.302
650000.0, 2.180, 2.263, 2.302
651000.0, 2.180, 2.263, 2.302
652000.0, 2.180, 2.268, 2.302
653000.0, 2.180, 2.268, 2.302
654000.0, 2.180, 2.263, 2.302
655000.0, 2.180, 2.268, 2.302
656000.0, 2.180, 2.263, 2.307
657000.0, 2.175, 2.263, 2.307
658000.0, 2.175, 2.263, 2.302
659000.0, 2.175, 2.263, 2.302
660000.0, 2.175, 2.263, 2.307
661000.0, 2.175, 2.263, 2.307
662000.0, 2.175, 2.263, 2.307
663000.0, 2.170, 2.263, 2.307
664000.0, 2.175, 2.263, 2.307
665000.0, 2.175, 2.263, 2.307
666000.0, 2.175, 2.263, 2.307
667000.0, 2.175, 2.263, 2.307
668000.0, 2.175, 2.263, 2.307
669000.0, 2.175, 2.263, 2.302
670000.0, 2.170, 2.263, 2.307
671000.0, 2.170, 2.263, 2.307
672000.0, 2.170, 2.263, 2.307
673000.0, 2.170, 2.263, 2.307
674000.0, 2.170, 2.263, 2.307
675000.0, 2.170, 2.263, 2.307
676000.0, 2.170, 2.263, 2.307
677000.0, 2.170, 2.263, 2.307
678000.0, 2.170, 2.263, 2.307
679000.0, 2.170, 2.263, 2.307
680000.0, 2.170, 2.263, 2.307
681000.0, 2.170, 2.263, 2.307
682000.0, 2.170, 2.263, 2.307
683000.0, 2.170, 2.263, 2.307
684000.0, 2.170, 2.263, 2.307
685000.0, 2.170, 2.263, 2.307
686000.0, 2.170, 2.263, 2.307
687000.0, 2.170, 2.263, 2.307
688000.0, 2.170, 2.263, 2.307
689000.0, 2.170, 2.263, 2.307
690000.0, 2.170, 2.263, 2.307
691000.0, 2.170, 2.263, 2.307
692000.0, 2.170, 2.263, 2.307
693000.0, 2.170, 2.263, 2.307
694000.0, 2.170, 2.258, 2.307
695000.0, 2.170, 2.263, 2.307
696000.0, 2.170, 2.263, 2.307
697000.0, 2.170, 2.263, 2.307
698000.0, 2.170, 2.263, 2.307
699000.0, 2.170, 2.263, 2.307
700000.0, 2.170, 2.263, 2.307
